id,membership,score
82009,0,-0.037035729736089706
54914,0,-0.05219404399394989
103716,1,-0.03008454665541649
45711,0,-0.05746859312057495
9129,1,-0.046324215829372406
76527,0,-0.04348042979836464
10315,1,-0.044985223561525345
22800,0,-0.038951389491558075
19309,1,-0.045950498431921005
51573,0,-0.04060667008161545
38041,1,-0.05139140039682388
44469,0,-0.06178585812449455
24328,1,-0.054316237568855286
45364,0,-0.051934339106082916
8930,1,-0.044009316712617874
96732,0,-0.0456048883497715
46813,1,-0.04217064753174782
28631,1,-0.055079083889722824
42751,1,-0.047495122998952866
35326,1,-0.029940402135252953
85989,0,-0.04432503134012222
82418,1,-0.056300751864910126
54820,1,-0.060796719044446945
92566,0,-0.049382925033569336
67149,0,-0.03808456286787987
50761,0,-0.04963308572769165
72149,1,-0.04959065839648247
74906,1,-0.0398559533059597
77041,0,-0.053556084632873535
102638,1,-0.04638635739684105
5223,1,-0.0372050404548645
12402,1,-0.037026770412921906
59517,1,-0.041082389652729034
46709,0,-0.04106328263878822
97002,0,-0.075484998524189
55800,0,-0.04259010776877403
18027,1,-0.048716772347688675
10175,0,-0.04143723100423813
56724,0,-0.03297308832406998
77902,1,-0.05277533829212189
43207,1,-0.04896131157875061
880,1,-0.043746333569288254
76954,1,-0.036306582391262054
98707,1,-0.04287143796682358
105985,0,-0.05929757282137871
29342,1,-0.05134497210383415
83392,1,-0.04651973024010658
78144,0,-0.053866878151893616
87728,0,-0.04983067139983177
47248,1,-0.017662616446614265
7661,1,-0.030359240248799324
96061,0,-0.04682156816124916
77749,1,-0.04586111754179001
106960,0,-0.03356612101197243
8969,1,-0.04720212519168854
41232,1,-0.0474017858505249
42930,1,-0.08031461387872696
57537,0,-0.05239802971482277
102701,1,-0.05126694217324257
11009,1,-0.06023387610912323
42926,1,-0.03932772949337959
4334,0,-0.06573367863893509
8945,1,-0.048660457134246826
650,1,-0.05818776786327362
11977,1,-0.04800507426261902
102264,1,-0.04709557071328163
55305,0,-0.027248423546552658
66902,1,-0.055159859359264374
19933,1,-0.17023423314094543
70011,0,-0.05684215947985649
68263,0,-0.05293748155236244
36659,1,-0.041178032755851746
46246,1,-0.03960184380412102
62767,0,-0.03267303854227066
51074,1,-0.047588448971509933
103407,0,-0.048063017427921295
96767,1,-0.04321787878870964
41612,0,-0.038994040340185165
38172,1,-0.06836968660354614
96975,1,-0.051892802119255066
54445,1,-0.03182188421487808
37751,0,-0.05204185098409653
56158,0,-0.05071185529232025
6921,0,-0.07961801439523697
71712,0,-0.06695812195539474
87284,0,-0.05738012492656708
90092,1,-0.041783370077610016
65047,1,-0.04180486500263214
8576,1,-0.05504332110285759
848,0,-0.048315439373254776
12509,1,-0.049040086567401886
69870,0,-0.05265388265252113
9260,1,-0.045304276049137115
94539,0,-0.04598602280020714
3726,1,-0.06938952207565308
24616,1,-0.029747523367404938
41477,1,-0.04545282572507858
65602,1,-0.03724914416670799
46927,1,-0.03217737004160881
96508,1,-0.042022064328193665
5544,0,-0.04486452415585518
47031,1,-0.040317945182323456
16869,1,-0.03975880891084671
25580,0,-0.04418737441301346
72754,1,-0.04470779001712799
16972,1,-0.046632714569568634
82339,1,-0.04459652304649353
21141,1,-0.101974718272686
99567,1,-0.20367112755775452
52134,1,-0.051196612417697906
90669,1,-0.04637156054377556
51964,1,-0.03388572484254837
30699,0,-0.04570180922746658
28237,0,-0.04179217293858528
32241,1,-0.03911154717206955
92440,1,-0.051825232803821564
96278,0,-0.049857210367918015
67431,0,-0.04422501102089882
86550,1,-0.05605665221810341
31597,1,-0.03644118830561638
72147,0,-0.041843850165605545
103075,0,-0.06398923695087433
83737,0,-0.03246556594967842
101719,0,-0.10529779642820358
55906,1,-0.03316361457109451
55247,0,-0.029441526159644127
82894,0,-0.03371977061033249
39939,1,-0.0480135940015316
67598,0,-0.05375131592154503
94693,0,-0.047977007925510406
57037,0,-0.050292275846004486
37533,1,-0.057524193078279495
74492,1,-0.05047182738780975
9403,0,-0.06852030754089355
30032,0,-0.05317285284399986
8612,0,-0.03675711899995804
13107,1,-0.041007332503795624
21588,1,-0.06657977402210236
95209,0,-0.06017898768186569
26864,0,-0.045685067772865295
53698,1,-0.04992854222655296
73504,0,-0.06011074036359787
101138,1,-0.03880954906344414
78324,0,-0.05570301413536072
18565,1,-0.061795495450496674
88693,1,-0.043788667768239975
62899,0,-0.0419868566095829
43455,0,-0.03803166002035141
53461,1,-0.049884770065546036
64480,1,-0.033747315406799316
63190,1,-0.04411015287041664
47457,1,-0.05581384152173996
63044,0,-0.049376003444194794
84590,0,-0.03677113726735115
98880,1,-0.04150916635990143
103177,1,-0.04855598881840706
51583,0,-0.053707484155893326
28498,1,-0.02594960294663906
99880,1,-0.0465354323387146
6801,1,-0.045136671513319016
11238,0,-0.045767173171043396
81525,0,-0.06288507580757141
41930,1,-0.0504203662276268
39418,1,-0.037441156804561615
90235,1,-0.04039706289768219
91503,0,-0.04994657635688782
33987,1,-0.050763070583343506
102855,0,-0.05671950802206993
74840,0,-0.04685148596763611
74128,1,-0.05406928062438965
11492,1,-0.014893883839249611
82369,0,-0.189523845911026
39253,1,-0.04479670524597168
83137,0,-0.054267123341560364
105849,1,-0.059759095311164856
66318,0,-0.05061405897140503
33443,1,-0.0359719954431057
80764,0,-0.05280847102403641
13581,0,-0.04906312748789787
16574,0,-0.036457281559705734
92836,0,-0.05455749109387398
100397,1,-0.04048475623130798
38655,1,-0.04509393870830536
71372,0,-0.04948379099369049
43895,1,-0.049977418035268784
72044,0,-0.048440489917993546
1572,0,-0.07140109688043594
103133,0,-0.0476149320602417
19548,1,-0.04587250575423241
83907,1,-0.2523907721042633
2986,1,-0.036684952676296234
3509,1,-0.04858630523085594
83034,1,-0.05327695235610008
77887,0,-0.04424348846077919
78864,0,-0.04641742631793022
4887,0,-0.05210884287953377
73032,0,-0.0459483340382576
14443,1,-0.021221010014414787
19378,1,-0.05558620020747185
28976,1,-0.05287473276257515
39243,0,-0.039018917828798294
102597,1,-0.03902086615562439
105568,0,-0.04424063488841057
27837,0,-0.04786326363682747
25143,1,-0.046165209263563156
63132,0,-0.028922943398356438
96424,0,-0.2044634371995926
59194,1,-0.08593741804361343
70843,0,-0.049578405916690826
14631,1,-0.03085476905107498
106449,1,-0.04953722655773163
3834,1,-0.13291603326797485
14502,0,-0.03853567689657211
36755,1,-0.047503989189863205
7406,1,-0.040537185966968536
45048,0,-0.11813085526227951
101439,0,-0.03232846036553383
97630,0,-0.035191088914871216
26762,1,-0.06726645678281784
32316,0,-0.03550396114587784
101607,1,-0.05245085433125496
75553,1,-0.04998615011572838
68386,0,-0.04033615067601204
6700,1,-0.02883712388575077
21905,1,-0.04184853658080101
19227,1,-0.046184785664081573
66970,1,-0.04490760713815689
94320,1,-0.03741049766540527
33306,1,-0.02935459278523922
99664,0,-0.06730223447084427
46728,0,-0.03090238943696022
28433,1,-0.05106669291853905
18881,0,-0.04134447127580643
90243,0,-0.04429195821285248
34074,0,-0.06175750494003296
51992,0,-0.07100876420736313
47419,0,-0.04225190356373787
8057,1,-0.0686110258102417
63227,1,-0.045211873948574066
45590,0,-0.04551513493061066
85334,0,-0.03809856250882149
8742,1,-0.04973982274532318
25306,1,-0.0719921886920929
61096,1,-0.04050089791417122
35813,0,-0.04685945063829422
98652,1,-0.05118370056152344
58570,0,-0.06552893668413162
34795,1,-0.04788553714752197
101794,0,-0.0740792453289032
84356,0,-0.049811504781246185
56976,1,-0.04602324962615967
40440,0,-0.03412734717130661
26083,0,-0.03813975676894188
69404,0,-0.048972778022289276
7672,1,-0.05876491218805313
35127,1,-0.05547184869647026
56090,1,-0.04863059148192406
20228,1,-0.03638429194688797
29001,1,-0.05424758791923523
32925,0,-0.05637647211551666
91707,0,-0.057581476867198944
34541,0,-0.044379767030477524
5108,0,-0.04858369380235672
23982,0,-0.03071235492825508
55274,0,-0.05439639836549759
69422,0,-0.15265412628650665
36041,1,-0.049682993441820145
32667,0,-0.04921974614262581
40301,0,-0.04991992563009262
33201,0,-0.030325932428240776
99723,0,-0.049955081194639206
29524,1,-0.044945333153009415
63331,1,-0.053941428661346436
97442,0,-0.8301405906677246
55545,0,-0.05153520032763481
36143,1,-0.04624146968126297
94687,0,-0.03894554078578949
90628,1,-0.04304809868335724
5737,1,-0.03370685875415802
94456,0,-0.04686399921774864
65580,1,-0.042899418622255325
101682,0,-0.0596461221575737
46206,0,-0.07693271338939667
52982,0,-0.04002833738923073
3673,0,-0.045909736305475235
52271,1,-0.05401134118437767
62692,0,-0.044614650309085846
40055,0,-0.06338925659656525
61735,1,-0.048994798213243484
13232,0,-0.6827260255813599
63393,0,-0.04909445345401764
83017,1,-0.03427676483988762
36955,0,-0.05334928631782532
13335,1,-0.05775342136621475
66772,0,-0.034304987639188766
3494,1,-0.04163164272904396
6059,1,-0.05155161768198013
97265,1,-0.02450893260538578
67741,1,-0.046599380671978
59987,1,-0.04938122257590294
58973,0,-0.037129003554582596
46691,1,-0.07391196489334106
29386,1,-0.06414007395505905
32429,0,-0.07000814378261566
106496,1,-0.03889153525233269
21946,0,-0.047238968312740326
46743,1,-0.04127766937017441
50839,1,-0.061951592564582825
74677,0,-0.0368025042116642
94133,0,-0.030577899888157845
2378,1,-0.05510333925485611
84042,0,-0.04111728444695473
86297,1,-0.05103679001331329
11917,1,-0.06894198805093765
24835,1,-0.04360939562320709
80150,0,-0.03019235096871853
30707,1,-0.049730293452739716
17668,0,-0.05077508091926575
7086,1,-0.040678780525922775
67655,1,-0.0433138906955719
44055,0,-0.04590962454676628
83046,1,-0.02963458001613617
72095,1,-0.06402401626110077
2294,0,-0.03015533648431301
15933,1,-0.08030988276004791
2131,1,-0.04392170161008835
78314,0,-0.05366658419370651
37425,0,-0.047372907400131226
90011,1,-0.06935793161392212
85095,0,-0.04392968490719795
97296,0,-0.055999841541051865
86103,1,-0.036188628524541855
16923,0,-0.04237348586320877
18762,0,-0.0604458749294281
15932,1,-0.053814467042684555
72362,0,-0.04027489200234413
35040,1,-0.04633423313498497
7553,1,-0.046338897198438644
68404,0,-0.04954233020544052
41717,0,-0.04838120564818382
69080,0,-0.0450492687523365
59228,0,-0.05676523596048355
94113,0,-0.07239355891942978
20588,1,-0.05406058207154274
51692,1,-0.048000529408454895
83004,0,-0.04836098849773407
43266,1,-0.020794708281755447
8856,1,-0.048384953290224075
75909,0,-0.04315531626343727
19670,1,-0.038885802030563354
33971,0,-0.047315265983343124
17498,0,-0.04717995226383209
84339,0,-0.1317214071750641
31914,1,-0.039935678243637085
8570,1,-0.04536408558487892
70581,0,-0.1388186812400818
22660,0,-0.046014826744794846
23707,1,-0.05539673939347267
2993,1,-0.038452282547950745
25290,0,-0.04416855424642563
83099,1,-0.03499668836593628
50966,0,-0.025114908814430237
42479,1,-0.04153604060411453
101725,1,-0.03334961086511612
106871,1,-0.061150237917900085
60751,1,-0.04538538679480553
95103,1,-0.06696983426809311
70979,0,-0.04742930084466934
44409,1,-0.04855337366461754
38939,1,-0.04908321797847748
85905,0,-0.04968186095356941
92894,1,-0.06043297052383423
40975,0,-0.05089631304144859
37421,0,-0.050042733550071716
23417,1,-0.07401636242866516
36716,0,-0.04325327277183533
40976,1,-0.04971713572740555
35757,0,-0.03676677122712135
81725,1,-0.0459064356982708
66660,0,-0.06195226311683655
9235,0,-0.05392979457974434
39498,0,-0.05419383943080902
29720,0,-0.03942755237221718
11131,0,-0.047330498695373535
48537,0,-0.06542007625102997
16563,1,-0.04080524668097496
2130,0,-0.04336217790842056
30769,1,-0.02785448171198368
15538,0,-0.06088365241885185
101931,0,-0.0511210635304451
96750,1,-0.029861727729439735
97494,0,-0.05216405913233757
43019,1,-0.045299943536520004
18666,1,-0.037947192788124084
11481,0,-0.06792047619819641
104258,1,-0.06793629378080368
83129,0,-0.05175810679793358
40697,1,-0.06902933120727539
56256,0,-0.04514225572347641
78213,0,-0.03008095920085907
1922,0,-0.06091427430510521
83257,1,-0.03462251275777817
104335,1,-0.03572310879826546
21301,1,-0.04365492984652519
26957,0,-0.04294338449835777
22394,1,-0.04578869789838791
75094,1,-0.10461774468421936
21556,1,-0.05201638862490654
87452,1,-0.041387706995010376
39190,1,-0.051751770079135895
101513,0,-0.04016954451799393
74830,1,-0.0377851240336895
48520,0,-0.05315103754401207
53250,0,-0.025091076269745827
30364,1,-0.05346715450286865
36668,1,-0.04539700970053673
76620,0,-0.04841732233762741
34214,1,-2.3685407638549805
69546,0,-0.06358437240123749
92078,1,-0.05121303349733353
11551,0,-0.04507000744342804
77606,0,-0.047814853489398956
10231,1,-0.04888411983847618
46495,0,-0.06494496017694473
54941,1,-0.07031231373548508
51466,1,-0.09979173541069031
100746,0,-0.042063213884830475
18916,0,-0.04440531134605408
25698,1,-0.045135073363780975
11881,1,-0.03384055197238922
38328,1,-0.04591064900159836
90084,1,-0.040530432015657425
97317,0,-0.06275633722543716
15903,1,-0.06346399337053299
28117,1,-0.038150545209646225
85790,0,-0.041878145188093185
40274,1,-0.03802844509482384
64265,1,-0.05569331720471382
44657,1,-0.028334567323327065
28731,0,-0.046352215111255646
106157,1,-0.055864010006189346
69128,1,-0.04661530628800392
20027,1,-0.040082164108753204
82018,1,-0.03493107482790947
106441,1,-0.0271210428327322
92459,0,-0.041596420109272
45158,1,-0.04958328232169151
65182,1,-0.04508858174085617
9984,0,-0.03349753096699715
85243,0,-0.04067019745707512
41268,0,-0.04850204661488533
103941,0,-0.051605962216854095
67035,1,-0.04235566034913063
56330,1,-0.06376456469297409
84038,0,-0.04993489384651184
16934,1,-0.05229949206113815
101574,1,-0.054825883358716965
91844,0,-0.04919523373246193
58079,0,-0.047597769647836685
103625,0,-0.059880927205085754
84532,1,-0.0452401302754879
96524,0,-0.06424147635698318
77449,0,-0.08232510834932327
33363,0,-0.03315335139632225
11807,0,-0.3019476532936096
17978,1,-0.040034979581832886
40229,0,-0.06814800202846527
32858,1,-0.05281774327158928
72042,1,-0.058518264442682266
60672,0,-0.04370228946208954
73983,1,-0.026680998504161835
53287,1,-0.04873618856072426
35895,0,-0.046496856957674026
8782,1,-0.04443245008587837
91656,1,-0.050840459764003754
50086,1,-0.04140108823776245
50606,0,-0.04352676868438721
82890,1,-0.049288515001535416
60925,1,-0.07392492145299911
95794,0,-0.05179693549871445
6832,0,-0.049875468015670776
30252,0,-0.15104949474334717
24450,1,-0.03771716728806496
101032,0,-0.033680811524391174
93886,1,-0.046123772859573364
53931,1,-0.041016142815351486
57271,1,-0.07006349414587021
55537,0,-0.044409189373254776
64667,0,-0.08216732740402222
9106,0,-0.04517894610762596
79894,0,-0.0748988464474678
61970,1,-0.055624086409807205
76811,0,-0.046638064086437225
35602,1,-0.039478663355112076
55903,1,-0.03846994787454605
82815,0,-0.04319584742188454
57815,1,-0.06851741671562195
20131,0,-0.04807381331920624
37375,0,-0.05191600322723389
57517,0,-0.053157705813646317
38506,1,-0.04872211068868637
66425,1,-0.05741625651717186
48501,1,-0.04906880110502243
17789,1,-0.058027371764183044
70532,1,-0.047865647822618484
86903,0,-0.04451910778880119
78764,1,-0.05057983472943306
67932,1,-0.045989323407411575
33979,1,-0.06413605064153671
3060,1,-0.05499367415904999
39611,0,-0.04083511605858803
50555,0,-0.03516346588730812
104601,1,-0.13172434270381927
51921,1,-0.04958022013306618
14860,1,-0.06694240868091583
30865,0,-0.047712452709674835
47259,0,-0.05025656521320343
12426,0,-0.04872540384531021
22184,1,-0.05101979523897171
6455,1,-0.04651233181357384
60642,1,-0.05457058548927307
37438,1,-0.06006336584687233
41998,0,-0.03389459848403931
19915,1,-0.04984802380204201
45350,0,-0.0484953448176384
21237,1,-0.05864260718226433
67821,1,-0.02684754692018032
101406,1,-0.042952291667461395
57014,1,-0.04105813428759575
90746,1,-0.03392467275261879
61299,1,-0.06506839394569397
1004,0,-0.04250727966427803
51096,1,-0.04170127585530281
38993,1,-0.04486817121505737
27535,0,-0.037651728838682175
78543,0,-0.037914711982011795
39051,1,-0.046911317855119705
83398,0,-0.034246351569890976
95625,1,-0.042451754212379456
72415,0,-0.04418075829744339
70,1,-0.03724179416894913
104985,1,-0.04761970788240433
104936,1,-0.04093627631664276
50178,1,-0.06789162755012512
90468,1,-0.04721156507730484
32944,1,-0.12601666152477264
38452,1,-0.05096995085477829
83282,1,-0.050402913242578506
101041,0,-2.2189853191375732
83216,1,-0.041113510727882385
36572,1,-0.04220619052648544
44527,0,-0.06125721335411072
81832,1,-0.05188057944178581
83032,1,-0.03993968665599823
45553,0,-0.04623930901288986
77931,0,-0.0638965368270874
35803,0,-0.041493043303489685
94302,0,-0.04844480752944946
42607,0,-0.05868442729115486
36162,0,-0.03097335435450077
33162,0,-0.058988574892282486
775,1,-0.04877445101737976
59192,0,-0.06030986085534096
15555,0,-0.060236457735300064
37956,0,-0.04356979578733444
5399,0,-0.05211687460541725
44747,0,-0.04154141619801521
68718,1,-0.20640049874782562
53920,1,-0.024219244718551636
45869,0,-0.052195630967617035
47981,1,-0.03272472321987152
26498,0,-0.04758913069963455
104683,0,-0.03919500112533569
58300,0,-0.058271776884794235
101954,0,-0.021660080179572105
55058,1,-0.04640262946486473
86927,1,-0.03921116143465042
40606,0,-0.05165758356451988
35585,0,-0.04914461821317673
41518,1,-0.047048602253198624
69859,1,-0.03915465250611305
33401,1,-0.041384391486644745
30455,1,-0.03050817921757698
36917,0,-0.05240311846137047
31915,0,-0.041783370077610016
60203,1,-0.050408124923706055
75062,0,-0.056552231311798096
38476,1,-0.04298575222492218
103611,1,-0.06390582025051117
18043,0,-0.05884190648794174
96034,0,-0.06594529747962952
43534,1,-0.03668196499347687
74202,1,-0.020514339208602905
88385,0,-0.04744623973965645
102192,1,-0.03930079564452171
19277,1,-0.035827089101076126
83280,0,-0.042273156344890594
97284,1,-0.03398032858967781
52588,0,-0.03687914088368416
53694,0,-0.052008580416440964
47695,0,-0.04575168713927269
66065,0,-0.056592222303152084
40565,1,-0.049379292875528336
38459,0,-0.1400819718837738
6648,0,-0.04300984740257263
70239,0,-0.04640274494886398
88618,1,-0.05241239443421364
15566,1,-0.04203018173575401
90408,0,-0.026976704597473145
93125,1,-0.052673447877168655
10954,0,-0.03493890166282654
72894,1,-0.05518592149019241
94792,1,-0.05314674228429794
27780,0,-0.0671757310628891
37552,0,-0.061303406953811646
72059,1,-0.04700583964586258
10866,1,-0.0997440442442894
46467,1,-0.05726778134703636
48203,1,-0.05728309229016304
103028,1,-0.06417853385210037
33446,1,-0.06373447924852371
40708,1,-0.026190131902694702
49445,1,-0.0262634065002203
32839,1,-0.05014217272400856
75846,1,-0.04600776731967926
39481,0,-0.046502090990543365
92768,1,-0.04847944527864456
67366,1,-0.04444590583443642
14343,1,-0.03801547735929489
15561,1,-0.04624636471271515
99272,0,-0.05128472298383713
32270,0,-0.16655774414539337
92779,0,-0.041351448744535446
25308,1,-0.05830596759915352
32347,0,-0.047769393771886826
55483,1,-0.0534096360206604
48925,0,-0.033984825015068054
22515,1,-0.060045965015888214
3863,1,-0.04638635739684105
43338,0,-0.030811885371804237
4161,0,-0.04763789474964142
102246,1,-0.07050707936286926
91174,0,-0.29668834805488586
106082,0,-0.040983762592077255
40244,1,-0.07132617384195328
55651,1,-0.04535052925348282
93333,1,-0.045812156051397324
35694,1,-0.04406076297163963
33008,0,-0.04639648646116257
5026,1,-0.030079109594225883
98381,1,-0.046034179627895355
83546,1,-0.039652831852436066
92458,0,-0.041810695081949234
52554,0,-0.044932909309864044
39825,0,-0.09358993917703629
95790,1,-0.05259834975004196
82133,0,-0.04712275043129921
78260,1,-0.04780860245227814
39712,1,-0.038423262536525726
48832,0,-0.04177170991897583
73628,0,-0.3149508237838745
12278,0,-0.05810284614562988
36038,1,-0.0465938039124012
93727,0,-0.04981785640120506
92946,0,-0.03566513583064079
73118,0,-0.029395803809165955
43322,1,-0.04281695932149887
31851,0,-0.03561900556087494
68891,0,-0.049218952655792236
19720,1,-0.03387247398495674
3120,1,-0.07298839092254639
44302,0,-0.030395319685339928
45306,1,-0.04700140282511711
75488,1,-0.05104789137840271
30725,0,-0.03431800380349159
99147,0,-0.04672293737530708
69747,1,-0.035041578114032745
43092,0,-0.05524582043290138
28674,1,-0.04622974619269371
38757,0,-0.031682148575782776
16156,0,-0.04951033741235733
31710,0,-0.041090741753578186
104438,1,-0.04890262335538864
93161,0,-0.031971413642168045
63404,1,-0.07601147890090942
83628,0,-0.032765910029411316
64544,0,-0.052425630390644073
77527,1,-0.03791103884577751
96577,1,-0.049755360931158066
61087,0,-0.04903225600719452
97106,1,-0.041662055999040604
31834,1,-0.03449030965566635
61083,1,-0.03200962767004967
50853,1,-0.03276233375072479
10125,1,-0.03917688876390457
28918,0,-0.04110538586974144
29736,1,-0.03495939075946808
78085,1,-0.05343359336256981
45928,1,-0.05334092304110527
69270,0,-0.038111183792352676
41842,0,-0.07988867908716202
75150,0,-0.04000817984342575
35936,0,-0.05054594948887825
95192,0,-0.05899554118514061
33361,1,-0.042098186910152435
16266,0,-0.038614705204963684
94097,1,-0.051044490188360214
52303,1,-0.04509131982922554
51021,0,-0.04761720821261406
93195,1,-0.0411677360534668
34693,0,-0.06729142367839813
45054,0,-0.05118879675865173
22496,0,-0.06694084405899048
100920,1,-0.050021301954984665
30875,1,-0.04470471292734146
43068,0,-0.047905877232551575
64449,1,-0.04177913814783096
83569,0,-0.018314190208911896
17858,1,-0.049851540476083755
38232,0,-0.03449007868766785
61780,1,-0.03708592802286148
788,0,-0.036632437258958817
49356,0,-0.040669966489076614
72956,1,-0.1248796209692955
57061,1,-0.06265545636415482
20903,0,-0.0486939512193203
29117,1,-0.04795791953802109
10968,0,-0.04333866015076637
22070,1,-0.08956736326217651
49805,1,-0.02169029228389263
85225,1,-0.08930563181638718
97220,1,-0.03435935452580452
24830,0,-0.04256337508559227
1917,1,-0.040067046880722046
72266,0,-0.033859219402074814
19226,0,-0.02850431576371193
63213,0,-0.01675134338438511
13456,1,-0.055350832641124725
102095,1,-0.07866707444190979
99262,0,-0.04929941147565842
55398,0,-0.03080633655190468
89733,0,-0.03775079920887947
93504,0,-0.04370080307126045
96930,0,-0.06538891792297363
62395,0,-0.03449664264917374
29183,1,-0.056975722312927246
89467,0,-0.6962983012199402
6850,0,-0.0498691201210022
55426,0,-0.05720856785774231
3825,1,-0.030851764604449272
72498,0,-0.04288628324866295
22827,1,-0.03584917262196541
31853,0,-0.060441162437200546
35262,1,-0.04323900118470192
12841,0,-0.03580581024289131
73503,0,-0.025538209825754166
90104,1,-0.4854172170162201
91217,0,-0.07840026915073395
48523,1,-0.04665058106184006
49513,1,-0.04438889026641846
11676,1,-0.05126592516899109
64116,1,-0.05162486806511879
66066,0,-0.036769527941942215
9418,0,-0.044911254197359085
104562,1,-0.05403020232915878
73619,1,-0.050606466829776764
35631,0,-0.05150508135557175
7866,1,-0.04254898056387901
36508,1,-0.04481494426727295
40636,0,-0.03228287026286125
85592,1,-0.03806069493293762
54553,1,-0.046673789620399475
104787,1,-0.03096931055188179
96937,1,-0.03769799321889877
50505,0,-0.051337044686079025
35830,1,-0.03229083493351936
35106,0,-0.04888105392456055
42832,1,-0.04347221180796623
77696,0,-0.03883466124534607
78855,0,-0.29472458362579346
81968,1,-0.04067981243133545
90983,0,-0.055530715733766556
8031,0,-0.05409231781959534
78287,0,-0.0486302524805069
102647,0,-0.049617428332567215
59787,1,-0.044074222445487976
40641,1,-0.04257537052035332
40442,0,-0.06079738959670067
58933,1,-0.03033634088933468
55642,0,-0.056515615433454514
107070,0,-0.03573507443070412
83721,1,-0.038776177912950516
962,1,-0.061632875353097916
25180,0,-0.05254100635647774
16497,1,-0.037098564207553864
55618,1,-0.045126985758543015
62385,1,-0.045866698026657104
102237,1,-0.05650682747364044
54657,1,-0.055086418986320496
60520,0,-0.04917389899492264
66182,1,-0.045463304966688156
35759,1,-0.049649644643068314
13176,0,-0.04351969063282013
19477,0,-0.07810185849666595
16700,0,-0.04718654602766037
49718,1,-0.03656646981835365
24977,0,-0.05767172947525978
26368,1,-0.04633070528507233
83035,1,-0.03266138210892677
97080,1,-0.0466955192387104
54177,0,-0.09447994083166122
16486,1,-0.04767540097236633
71061,0,-0.048111531883478165
12210,0,-0.04346821829676628
86610,1,-0.042851679027080536
5317,1,-0.028191562741994858
90581,0,-0.05325242504477501
65334,1,-0.032891999930143356
41162,0,-0.04438535496592522
54967,1,-0.038670673966407776
32893,1,-0.028598042204976082
39239,1,-0.0666218176484108
36934,0,-0.02706686034798622
44092,1,-0.05828830972313881
12059,1,-0.01363617554306984
105884,0,-0.06190789118409157
80874,0,-0.06711486726999283
33397,0,-0.0840122252702713
15437,0,-0.04527328535914421
33428,0,-0.04546262323856354
29024,0,-0.0613548681139946
89857,0,-0.06527523696422577
42499,1,-0.04731333255767822
30479,0,-0.04726523533463478
97023,0,-0.0259261392056942
42556,0,-0.04071540758013725
74629,0,-0.055215589702129364
91685,0,-0.07294782996177673
60535,1,-0.04175936058163643
11286,0,-0.058679141104221344
98631,0,-0.1068701520562172
7726,1,-0.04707953706383705
14325,0,-0.04970749467611313
72165,1,-0.04618307948112488
57167,1,-0.0323491208255291
23402,1,-0.04875117540359497
22457,0,-0.06905046850442886
43530,1,-0.3150462508201599
57908,1,-0.046412985771894455
6763,1,-0.04235371947288513
56448,0,-0.06931811571121216
56982,0,-0.05249644070863724
95159,1,-0.04863933473825455
67090,0,-0.061157528311014175
101441,0,-0.04404992610216141
104558,1,-0.057260576635599136
17183,0,-0.045346200466156006
72790,0,-0.03220391646027565
17610,1,-0.032248128205537796
4789,1,-0.019284265115857124
50879,0,-0.06069451943039894
34865,0,-0.04626651108264923
54649,1,-0.05035949870944023
78726,1,-0.038739025592803955
24721,0,-0.0622454509139061
17909,0,-0.03996534273028374
21751,1,-0.04245026782155037
63039,1,-0.10949985682964325
18644,1,-0.06406427174806595
12574,1,-0.050845105201005936
96700,0,-0.05252404138445854
6216,0,-0.06097438931465149
62717,1,-0.033247798681259155
100626,1,-0.16167475283145905
51823,0,-0.050863116979599
88747,1,-0.05940418317914009
82895,1,-0.06635702401399612
15776,0,-0.07327226549386978
80243,0,-0.033912114799022675
65118,0,-0.053854115307331085
95873,1,-0.03650256618857384
3741,1,-0.040389277040958405
82576,0,-0.040992457419633865
19122,1,-0.04692837968468666
57985,1,-0.06663865596055984
94137,0,-0.02870403788983822
4781,0,-0.037489958107471466
52698,1,-0.04772109165787697
80776,0,-0.04895960912108421
81368,1,-0.06398923695087433
65691,0,-0.04736904427409172
37531,1,-0.04364603012800217
29711,0,-0.03660887852311134
73685,0,-0.32883280515670776
16195,1,-0.04905835911631584
12000,1,-0.07443031668663025
87469,0,-0.03347908332943916
17309,1,-0.06653326004743576
56660,1,-0.05316007882356644
71407,1,-0.0486266165971756
38783,0,-0.06128625199198723
44214,0,-0.04294315725564957
44278,1,-0.05731303617358208
55187,1,-0.049354784190654755
23738,1,-0.04181252419948578
63709,0,-0.03934159874916077
52285,1,-0.06022646650671959
46761,0,-0.03458048030734062
81125,0,-0.04653998464345932
46320,1,-0.07272537797689438
97885,1,-0.05341777205467224
32730,0,-0.04002318158745766
66763,1,-0.05065292865037918
53929,1,-0.056022610515356064
63805,0,-0.04166651517152786
42792,0,-0.05813996493816376
96677,1,-0.044804684817790985
97904,0,-0.0446946807205677
463,0,-0.04757173731923103
565,1,-0.05449709668755531
1911,1,-0.040642838925123215
74043,1,-0.04915188252925873
30653,1,-0.04435240104794502
20235,1,-0.06468887627124786
72589,1,-0.055745068937540054
69698,1,-0.051996130496263504
4562,1,-0.05872096121311188
42128,1,-0.03390531614422798
95440,1,-0.04038137570023537
55205,1,-0.048345424234867096
51721,0,-0.06526574492454529
67789,1,-0.20036311447620392
32793,0,-0.035062987357378006
